league_code,team_id,team_name,player_id,player_name
ITA2,899,Modena,31557,Simone Santoro
ITA2,899,Modena,32095,Cristian Cauz
ITA2,899,Modena,56449,Giuseppe Caso
ITA2,899,Modena,1628,Mattia Caldara
ITA2,899,Modena,32190,Fabio Gerli
ITA2,899,Modena,136062,Edoardo Duca
ITA2,899,Modena,56225,Giovanni Zaro
ITA2,899,Modena,342005,Alessandro Dellavalle
ITA2,899,Modena,32201,Ettore Gliozzi
ITA2,899,Modena,281191,Fabio Abiuso
ITA2,899,Modena,37142,Eric Botteghin
ITA2,899,Modena,57107,Thomas Alberti
ITA2,899,Modena,296046,Lukas Mondele
ITA2,899,Modena,56287,Alessandro Di Pardo
ITA2,899,Modena,56309,Matteo Cotali
ITA2,899,Modena,31005,Fabrizio Bagheria
ITA2,899,Modena,434018,Mirko Castelnuovo
ITA2,899,Modena,30732,Andrea Seculin
ITA2,899,Modena,32097,Antonio Pergreffi
ITA2,899,Modena,147756,Pedro Mendes
ITA2,899,Modena,467714,Marco Oliva
ITA2,899,Modena,31271,Antonio Palumbo
ITA2,899,Modena,336646,Jacopo Sassi
ITA2,899,Modena,383000,Issiaka Kamate
ITA2,899,Modena,215866,Fabio Ponsi
ITA2,899,Modena,480409,Gady Beyuku
ITA2,899,Modena,215902,Kleis Bozhanaj
ITA2,899,Modena,492845,Taha Zidouh
ITA2,899,Modena,31251,Riccardo Gagno
ITA2,899,Modena,446023,Ioannis Sarris
ITA2,899,Modena,30461,Grégoire Defrel
ITA2,899,Modena,14867,Stipe Vulikić
ITA2,899,Modena,383026,Riyad Idrissi
ITA2,899,Modena,31765,Luca Magnino
ITA2,899,Modena,30804,Thomas Battistella
ITA2,508,Bari,348532,Costantino Favasuli
ITA2,508,Bari,91423,Davide Marfella
ITA2,508,Bari,237,Gastón Pereiro
ITA2,508,Bari,336640,Andrea Oliveri
ITA2,508,Bari,37026,Andrija Novakovich
ITA2,508,Bari,8731,Karlo Lulić
ITA2,508,Bari,162092,Lorenzo Sgarbi
ITA2,508,Bari,480398,Flavio De Giosa
ITA2,508,Bari,30863,Francesco Vicari
ITA2,508,Bari,31601,Boris Radunović
ITA2,508,Bari,56796,Mattia Maita
ITA2,508,Bari,30788,Andrea Favilli
ITA2,508,Bari,332129,Andrea Astrologo
ITA2,508,Bari,30847,Gregorio Morachioli
ITA2,508,Bari,162181,Nicholas Bonfanti
ITA2,508,Bari,341914,Coli Saco
ITA2,508,Bari,30862,Lorenco Šimić
ITA2,508,Bari,30836,Giulio Maggiore
ITA2,508,Bari,336688,Nosa Edward Obaretin
ITA2,508,Bari,56815,Emmanuele Matino
ITA2,508,Bari,31672,Valerio Mantovani
ITA2,508,Bari,56877,Nicola Bellomo
ITA2,508,Bari,284935,Mehdi Dorval
