fixture_id,fixture_date,bookmaker_id,bookmaker_name,bet_type_id,bet_type_name,bet_value,odd,collected_at
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,21.0,Odd/Even,Even,1.85,2025-08-21T12:24:29.384524
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,21.0,Odd/Even,Odd,1.85,2025-08-21T12:24:29.384522
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Under 4.5,1.01,2025-08-21T12:24:29.384521
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Over 4.5,29.00,2025-08-21T12:24:29.384519
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Under 0.5,4.33,2025-08-21T12:24:29.384518
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Over 0.5,1.20,2025-08-21T12:24:29.384516
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Under 3.5,1.05,2025-08-21T12:24:29.384515
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Over 3.5,10.00,2025-08-21T12:24:29.384513
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Under 2.5,1.22,2025-08-21T12:24:29.384512
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Over 2.5,4.00,2025-08-21T12:24:29.384511
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Under 1.5,1.75,2025-08-21T12:24:29.384509
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,17.0,Total - Away,Over 1.5,1.95,2025-08-21T12:24:29.384508
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Under 0.5,3.40,2025-08-21T12:24:29.384506
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Over 0.5,1.30,2025-08-21T12:24:29.384505
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Under 3.5,1.03,2025-08-21T12:24:29.384503
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Over 3.5,15.00,2025-08-21T12:24:29.384502
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Under 2.5,1.13,2025-08-21T12:24:29.384500
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Over 2.5,5.50,2025-08-21T12:24:29.384499
1387708,2025-08-24T18:45:00+00:00,21.0,888Sport,16.0,Total - Home,Under 1.5,1.53,2025-08-21T12:24:29.384497
