fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1217503,SPA2,2024-08-19,Eldense,Tenerife,9692,Eldense,22,719,Tenerife,23
1217519,SPA2,2024-08-23,Racing Santander,Eibar,4665,Racing Santander,22,545,Eibar,22
1217518,SPA2,2024-08-23,Huesca,Deportivo La Coruna,726,Huesca,23,544,Deportivo La Coruna,23
1217520,SPA2,2024-08-24,Sporting Gijon,Eldense,731,Sporting Gijon,21,9692,Eldense,22
1217513,SPA2,2024-08-24,Racing Ferrol,Granada CF,9409,Racing Ferrol,21,715,Granada CF,23
1217517,SPA2,2024-08-24,Levante,Cadiz,539,Levante,22,724,Cadiz,22
1217515,SPA2,2024-08-24,Tenerife,Almeria,719,Tenerife,23,723,Almeria,23
1217514,SPA2,2024-08-24,Malaga,Mirandes,535,Malaga,23,799,Mirandes,20
1217510,SPA2,2024-08-25,Albacete,Elche,722,Albacete,23,797,Elche,23
1217512,SPA2,2024-08-25,Castellón,Oviedo,5254,Castellón,23,718,Oviedo,22
1217516,SPA2,2024-08-26,Cordoba,Burgos,713,Cordoba,21,9580,Burgos,23
1217511,SPA2,2024-08-26,FC Cartagena,Zaragoza,5262,FC Cartagena,22,732,Zaragoza,21
1217526,SPA2,2024-08-30,Granada CF,Huesca,715,Granada CF,23,726,Huesca,23
1217528,SPA2,2024-08-30,Oviedo,Racing Santander,718,Oviedo,23,4665,Racing Santander,22
1217521,SPA2,2024-08-31,Almeria,Sporting Gijon,723,Almeria,23,731,Sporting Gijon,23
1217523,SPA2,2024-08-31,Cadiz,Tenerife,724,Cadiz,22,719,Tenerife,21
1217529,SPA2,2024-08-31,Malaga,Albacete,535,Malaga,23,722,Albacete,23
1217524,SPA2,2024-09-01,Deportivo La Coruna,Racing Ferrol,544,Deportivo La Coruna,22,9409,Racing Ferrol,21
1217522,SPA2,2024-09-01,Burgos,Castellón,9580,Burgos,23,5254,Castellón,23
1217527,SPA2,2024-09-01,Mirandes,Zaragoza,799,Mirandes,23,732,Zaragoza,23
