fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1212445,FRA2,2024-08-19,Metz,Bastia,112,Metz,18,1305,Bastia,18
1212438,FRA2,2024-08-19,Martigues,Lorient,3200,Martigues,18,97,Lorient,18
1212447,FRA2,2024-08-23,Estac Troyes,Clermont Foot,110,Estac Troyes,18,99,Clermont Foot,18
1212453,FRA2,2024-08-23,Paris FC,Dunkerque,114,Paris FC,18,1304,Dunkerque,18
1212455,FRA2,2024-08-23,Laval,Guingamp,433,Laval,18,90,Guingamp,18
1212450,FRA2,2024-08-23,PAU,Caen,1297,PAU,18,88,Caen,18
1212449,FRA2,2024-08-23,Rodez,Metz,1301,Rodez,18,112,Metz,18
1212451,FRA2,2024-08-23,Bastia,Amiens,1305,Bastia,18,87,Amiens,18
1212452,FRA2,2024-08-23,Annecy,Martigues,3012,Annecy,18,3200,Martigues,18
1212448,FRA2,2024-08-24,Lorient,Grenoble,97,Lorient,18,101,Grenoble,18
1212454,FRA2,2024-08-26,RED Star FC 93,Ajaccio,104,RED Star FC 93,18,98,Ajaccio,18
1212457,FRA2,2024-08-30,Martigues,Bastia,3200,Martigues,19,1305,Bastia,18
1212456,FRA2,2024-08-30,Grenoble,PAU,101,Grenoble,18,1297,PAU,18
1212463,FRA2,2024-08-30,Clermont Foot,Paris FC,99,Clermont Foot,18,114,Paris FC,18
1212461,FRA2,2024-08-30,Ajaccio,Estac Troyes,98,Ajaccio,18,110,Estac Troyes,18
1212460,FRA2,2024-08-30,Guingamp,RED Star FC 93,90,Guingamp,18,104,RED Star FC 93,18
1212458,FRA2,2024-08-30,Caen,Annecy,88,Caen,18,3012,Annecy,18
1212459,FRA2,2024-08-30,Dunkerque,Rodez,1304,Dunkerque,18,1301,Rodez,18
1212462,FRA2,2024-08-31,Amiens,Lorient,87,Amiens,18,97,Lorient,18
1212464,FRA2,2024-08-31,Metz,Laval,112,Metz,18,433,Laval,18
1212468,FRA2,2024-09-13,Rodez,Guingamp,1301,Rodez,18,90,Guingamp,18
1212467,FRA2,2024-09-13,Bastia,Estac Troyes,1305,Bastia,18,110,Estac Troyes,18
1212469,FRA2,2024-09-13,PAU,Martigues,1297,PAU,18,3200,Martigues,18
1212472,FRA2,2024-09-13,Lorient,RED Star FC 93,97,Lorient,18,104,RED Star FC 93,18
1212471,FRA2,2024-09-13,Clermont Foot,Dunkerque,99,Clermont Foot,18,1304,Dunkerque,18
1212473,FRA2,2024-09-13,Laval,Ajaccio,433,Laval,18,98,Ajaccio,18
1212470,FRA2,2024-09-13,Annecy,Amiens,3012,Annecy,18,87,Amiens,18
1212466,FRA2,2024-09-14,Paris FC,Metz,114,Paris FC,18,112,Metz,18
1212465,FRA2,2024-09-16,Grenoble,Caen,101,Grenoble,18,88,Caen,18
1212482,FRA2,2024-09-20,Caen,Ajaccio,88,Caen,18,98,Ajaccio,18
1212475,FRA2,2024-09-20,Bastia,Paris FC,1305,Bastia,18,114,Paris FC,18
