fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1252442,SAU1,2024-09-15,Al-Qadisiyah FC,Al Shabab,2933,Al-Qadisiyah FC,20,2940,Al Shabab,20
1252445,SAU1,2024-09-15,Al Kholood,Al Orubah,10509,Al Kholood,20,2961,Al Orubah,19
1252443,SAU1,2024-09-15,Al-Ittihad FC,Al Wehda Club,2938,Al-Ittihad FC,20,2937,Al Wehda Club,20
1252447,SAU1,2024-09-19,Al Wehda Club,Al Kholood,2937,Al Wehda Club,20,10509,Al Kholood,20
1252449,SAU1,2024-09-19,Al Akhdoud,Al-Qadisiyah FC,2977,Al Akhdoud,20,2933,Al-Qadisiyah FC,20
1252448,SAU1,2024-09-19,Al Orubah,Al-Fateh,2961,Al Orubah,20,2931,Al-Fateh,20
1252451,SAU1,2024-09-20,Al Khaleej Saihat,Al-Fayha,2928,Al Khaleej Saihat,20,2944,Al-Fayha,20
1252453,SAU1,2024-09-20,Al-Ahli Jeddah,Damac,2929,Al-Ahli Jeddah,20,2956,Damac,20
1252450,SAU1,2024-09-20,Al-Ettifaq,Al-Nassr,2934,Al-Ettifaq,20,2939,Al-Nassr,19
1252454,SAU1,2024-09-21,Al Shabab,Al Taawon,2940,Al Shabab,20,2936,Al Taawon,20
1252446,SAU1,2024-09-21,Al-Raed,Al Riyadh,2935,Al-Raed,20,10511,Al Riyadh,20
1252452,SAU1,2024-09-21,Al-Hilal Saudi FC,Al-Ittihad FC,2932,Al-Hilal Saudi FC,20,2938,Al-Ittihad FC,20
1252462,SAU1,2024-09-27,Al-Ittihad FC,Al Khaleej Saihat,2938,Al-Ittihad FC,20,2928,Al Khaleej Saihat,19
1252457,SAU1,2024-09-27,Al-Qadisiyah FC,Al-Ahli Jeddah,2933,Al-Qadisiyah FC,20,2929,Al-Ahli Jeddah,20
1252456,SAU1,2024-09-27,Al-Nassr,Al Wehda Club,2939,Al-Nassr,20,2937,Al Wehda Club,20
1252458,SAU1,2024-09-28,Al Orubah,Damac,2961,Al Orubah,20,2956,Damac,20
1252455,SAU1,2024-09-28,Al-Fateh,Al Akhdoud,2931,Al-Fateh,20,2977,Al Akhdoud,20
1252460,SAU1,2024-09-28,Al Kholood,Al-Hilal Saudi FC,10509,Al Kholood,20,2932,Al-Hilal Saudi FC,20
1252463,SAU1,2024-09-29,Al-Fayha,Al Riyadh,2944,Al-Fayha,20,10511,Al Riyadh,20
1252459,SAU1,2024-09-29,Al Taawon,Al-Ettifaq,2936,Al Taawon,20,2934,Al-Ettifaq,20
1252461,SAU1,2024-09-29,Al Shabab,Al-Raed,2940,Al Shabab,20,2935,Al-Raed,20
1252469,SAU1,2024-10-03,Al-Ettifaq,Al-Raed,2934,Al-Ettifaq,20,2935,Al-Raed,19
1252466,SAU1,2024-10-03,Al Akhdoud,Al-Ittihad FC,2977,Al Akhdoud,20,2938,Al-Ittihad FC,20
1252467,SAU1,2024-10-03,Al Wehda Club,Al-Fayha,2937,Al Wehda Club,20,2944,Al-Fayha,20
1252464,SAU1,2024-10-04,Al Riyadh,Al-Qadisiyah FC,10511,Al Riyadh,20,2933,Al-Qadisiyah FC,20
1252472,SAU1,2024-10-04,Al Khaleej Saihat,Al Kholood,2928,Al Khaleej Saihat,20,10509,Al Kholood,20
1252465,SAU1,2024-10-04,Damac,Al Shabab,2956,Damac,20,2940,Al Shabab,20
1252470,SAU1,2024-10-05,Al-Nassr,Al Orubah,2939,Al-Nassr,20,2961,Al Orubah,20
1252471,SAU1,2024-10-05,Al Taawon,Al-Fateh,2936,Al Taawon,19,2931,Al-Fateh,19
1252468,SAU1,2024-10-05,Al-Ahli Jeddah,Al-Hilal Saudi FC,2929,Al-Ahli Jeddah,20,2932,Al-Hilal Saudi FC,19
1252475,SAU1,2024-10-18,Al Khaleej Saihat,Al-Ahli Jeddah,2928,Al Khaleej Saihat,20,2929,Al-Ahli Jeddah,20
1252473,SAU1,2024-10-18,Al-Hilal Saudi FC,Al-Fayha,2932,Al-Hilal Saudi FC,20,2944,Al-Fayha,20
1252474,SAU1,2024-10-18,Al Shabab,Al-Nassr,2940,Al Shabab,20,2939,Al-Nassr,20
1252481,SAU1,2024-10-19,Al-Raed,Al Wehda Club,2935,Al-Raed,20,2937,Al Wehda Club,20
1252477,SAU1,2024-10-19,Al-Ittihad FC,Al-Qadisiyah FC,2938,Al-Ittihad FC,20,2933,Al-Qadisiyah FC,20
1252478,SAU1,2024-10-19,Damac,Al Taawon,2956,Damac,20,2936,Al Taawon,20
1252479,SAU1,2024-10-20,Al-Ettifaq,Al Orubah,2934,Al-Ettifaq,20,2961,Al Orubah,20
1252476,SAU1,2024-10-20,Al Akhdoud,Al Riyadh,2977,Al Akhdoud,20,10511,Al Riyadh,20
1252480,SAU1,2024-10-20,Al-Fateh,Al Kholood,2931,Al-Fateh,20,10509,Al Kholood,20
1252486,SAU1,2024-10-24,Al Orubah,Al Shabab,2961,Al Orubah,20,2940,Al Shabab,20
1252484,SAU1,2024-10-24,Al Riyadh,Al-Ittihad FC,10511,Al Riyadh,20,2938,Al-Ittihad FC,20
1252485,SAU1,2024-10-24,Al Wehda Club,Al Khaleej Saihat,2937,Al Wehda Club,20,2928,Al Khaleej Saihat,20
1252489,SAU1,2024-10-25,Al-Ahli Jeddah,Al Akhdoud,2929,Al-Ahli Jeddah,20,2977,Al Akhdoud,20
1252487,SAU1,2024-10-25,Al Kholood,Al-Nassr,10509,Al Kholood,20,2939,Al-Nassr,20
