fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1226186,GER2,2024-08-23,Hannover 96,Hamburger SV,166,Hannover 96,20,175,Hamburger SV,20
1226185,GER2,2024-08-23,Karlsruher SC,SV Elversberg,785,Karlsruher SC,20,1660,SV Elversberg,20
1226188,GER2,2024-08-24,Hertha BSC,SSV Jahn Regensburg,159,Hertha BSC,20,177,SSV Jahn Regensburg,20
1226187,GER2,2024-08-24,SpVgg Greuther Fürth,SC Paderborn 07,178,SpVgg Greuther Fürth,20,185,SC Paderborn 07,20
1226191,GER2,2024-08-24,Preußen Münster,1. FC Kaiserslautern,1313,Preußen Münster,20,745,1. FC Kaiserslautern,20
1226183,GER2,2024-08-24,1.FC Köln,Eintracht Braunschweig,192,1.FC Köln,20,744,Eintracht Braunschweig,20
1226190,GER2,2024-08-25,SSV Ulm 1846,Fortuna Düsseldorf,1652,SSV Ulm 1846,20,158,Fortuna Düsseldorf,20
1226189,GER2,2024-08-25,1. FC Magdeburg,FC Schalke 04,179,1. FC Magdeburg,20,174,FC Schalke 04,20
1226184,GER2,2024-08-25,SV Darmstadt 98,1. FC Nürnberg,181,SV Darmstadt 98,20,171,1. FC Nürnberg,20
1226192,GER2,2024-08-30,Fortuna Düsseldorf,Hannover 96,158,Fortuna Düsseldorf,20,166,Hannover 96,20
1226200,GER2,2024-08-30,SSV Jahn Regensburg,SpVgg Greuther Fürth,177,SSV Jahn Regensburg,20,178,SpVgg Greuther Fürth,20
1226197,GER2,2024-08-31,1. FC Nürnberg,1. FC Magdeburg,171,1. FC Nürnberg,20,179,1. FC Magdeburg,20
1226193,GER2,2024-08-31,Hamburger SV,Preußen Münster,175,Hamburger SV,20,1313,Preußen Münster,20
1226196,GER2,2024-08-31,SV Elversberg,SV Darmstadt 98,1660,SV Elversberg,20,181,SV Darmstadt 98,20
1226198,GER2,2024-08-31,1. FC Kaiserslautern,Hertha BSC,745,1. FC Kaiserslautern,20,159,Hertha BSC,20
1226194,GER2,2024-09-01,SC Paderborn 07,SSV Ulm 1846,185,SC Paderborn 07,20,1652,SSV Ulm 1846,20
1226199,GER2,2024-09-01,Eintracht Braunschweig,Karlsruher SC,744,Eintracht Braunschweig,20,785,Karlsruher SC,20
1226195,GER2,2024-09-01,FC Schalke 04,1.FC Köln,174,FC Schalke 04,20,192,1.FC Köln,20
1226204,GER2,2024-09-13,Karlsruher SC,FC Schalke 04,785,Karlsruher SC,20,174,FC Schalke 04,20
1226209,GER2,2024-09-13,Preußen Münster,SC Paderborn 07,1313,Preußen Münster,20,185,SC Paderborn 07,20
1226205,GER2,2024-09-14,Hannover 96,1. FC Kaiserslautern,166,Hannover 96,20,745,1. FC Kaiserslautern,20
1226202,GER2,2024-09-14,SV Darmstadt 98,Eintracht Braunschweig,181,SV Darmstadt 98,20,744,Eintracht Braunschweig,20
1226208,GER2,2024-09-14,SSV Ulm 1846,1. FC Nürnberg,1652,SSV Ulm 1846,20,171,1. FC Nürnberg,20
1226201,GER2,2024-09-14,1.FC Köln,1. FC Magdeburg,192,1.FC Köln,20,179,1. FC Magdeburg,20
1226206,GER2,2024-09-15,SpVgg Greuther Fürth,SV Elversberg,178,SpVgg Greuther Fürth,20,1660,SV Elversberg,18
1226207,GER2,2024-09-15,Hertha BSC,Fortuna Düsseldorf,159,Hertha BSC,20,158,Fortuna Düsseldorf,20
1226203,GER2,2024-09-15,Hamburger SV,SSV Jahn Regensburg,175,Hamburger SV,20,177,SSV Jahn Regensburg,20
1226212,GER2,2024-09-20,FC Schalke 04,SV Darmstadt 98,174,FC Schalke 04,20,181,SV Darmstadt 98,19
1226211,GER2,2024-09-20,SC Paderborn 07,Hannover 96,185,SC Paderborn 07,20,166,Hannover 96,20
1226210,GER2,2024-09-21,Fortuna Düsseldorf,1.FC Köln,158,Fortuna Düsseldorf,20,192,1.FC Köln,20
1226214,GER2,2024-09-21,1. FC Nürnberg,Hertha BSC,171,1. FC Nürnberg,20,159,Hertha BSC,20
1226217,GER2,2024-09-21,Eintracht Braunschweig,SpVgg Greuther Fürth,744,Eintracht Braunschweig,20,178,SpVgg Greuther Fürth,20
1226215,GER2,2024-09-21,1. FC Kaiserslautern,Hamburger SV,745,1. FC Kaiserslautern,20,175,Hamburger SV,19
1226216,GER2,2024-09-22,1. FC Magdeburg,Karlsruher SC,179,1. FC Magdeburg,20,785,Karlsruher SC,20
1226218,GER2,2024-09-22,SSV Jahn Regensburg,Preußen Münster,177,SSV Jahn Regensburg,20,1313,Preußen Münster,20
1226213,GER2,2024-09-22,SV Elversberg,SSV Ulm 1846,1660,SV Elversberg,20,1652,SSV Ulm 1846,20
1226225,GER2,2024-09-27,SSV Ulm 1846,Eintracht Braunschweig,1652,SSV Ulm 1846,20,744,Eintracht Braunschweig,20
1226223,GER2,2024-09-27,SpVgg Greuther Fürth,Fortuna Düsseldorf,178,SpVgg Greuther Fürth,20,158,Fortuna Düsseldorf,20
1226221,GER2,2024-09-28,Hamburger SV,SC Paderborn 07,175,Hamburger SV,20,185,SC Paderborn 07,20
1226227,GER2,2024-09-28,SSV Jahn Regensburg,1. FC Kaiserslautern,177,SSV Jahn Regensburg,20,745,1. FC Kaiserslautern,20
1226220,GER2,2024-09-28,SV Darmstadt 98,1. FC Magdeburg,181,SV Darmstadt 98,20,179,1. FC Magdeburg,20
1226226,GER2,2024-09-28,Preußen Münster,FC Schalke 04,1313,Preußen Münster,20,174,FC Schalke 04,20
1226224,GER2,2024-09-29,Hertha BSC,SV Elversberg,159,Hertha BSC,19,1660,SV Elversberg,20
1226222,GER2,2024-09-29,Hannover 96,1. FC Nürnberg,166,Hannover 96,20,171,1. FC Nürnberg,20
1226219,GER2,2024-09-29,1.FC Köln,Karlsruher SC,192,1.FC Köln,20,785,Karlsruher SC,20
1226230,GER2,2024-10-04,Karlsruher SC,SV Darmstadt 98,785,Karlsruher SC,20,181,SV Darmstadt 98,20
1226231,GER2,2024-10-04,SC Paderborn 07,SSV Jahn Regensburg,185,SC Paderborn 07,20,177,SSV Jahn Regensburg,20
1226234,GER2,2024-10-05,1. FC Nürnberg,Preußen Münster,171,1. FC Nürnberg,20,1313,Preußen Münster,20
1226228,GER2,2024-10-05,1.FC Köln,SSV Ulm 1846,192,1.FC Köln,20,1652,SSV Ulm 1846,20
1226233,GER2,2024-10-05,SV Elversberg,1. FC Kaiserslautern,1660,SV Elversberg,20,745,1. FC Kaiserslautern,20
1226232,GER2,2024-10-05,FC Schalke 04,Hertha BSC,174,FC Schalke 04,20,159,Hertha BSC,19
1226229,GER2,2024-10-06,Fortuna Düsseldorf,Hamburger SV,158,Fortuna Düsseldorf,20,175,Hamburger SV,20
1226235,GER2,2024-10-06,1. FC Magdeburg,SpVgg Greuther Fürth,179,1. FC Magdeburg,20,178,SpVgg Greuther Fürth,20
1226236,GER2,2024-10-06,Eintracht Braunschweig,Hannover 96,744,Eintracht Braunschweig,20,166,Hannover 96,20
1226237,GER2,2024-10-18,SV Darmstadt 98,1.FC Köln,181,SV Darmstadt 98,20,192,1.FC Köln,20
1226241,GER2,2024-10-18,Hertha BSC,Eintracht Braunschweig,159,Hertha BSC,20,744,Eintracht Braunschweig,20
1226244,GER2,2024-10-19,Preußen Münster,SV Elversberg,1313,Preußen Münster,20,1660,SV Elversberg,20
1226242,GER2,2024-10-19,1. FC Kaiserslautern,SC Paderborn 07,745,1. FC Kaiserslautern,20,185,SC Paderborn 07,20
1226239,GER2,2024-10-19,Hannover 96,FC Schalke 04,166,Hannover 96,20,174,FC Schalke 04,20
1226245,GER2,2024-10-19,SSV Jahn Regensburg,Fortuna Düsseldorf,177,SSV Jahn Regensburg,20,158,Fortuna Düsseldorf,20
1226240,GER2,2024-10-20,SpVgg Greuther Fürth,1. FC Nürnberg,178,SpVgg Greuther Fürth,20,171,1. FC Nürnberg,20
1226243,GER2,2024-10-20,SSV Ulm 1846,Karlsruher SC,1652,SSV Ulm 1846,20,785,Karlsruher SC,20
1226238,GER2,2024-10-20,Hamburger SV,1. FC Magdeburg,175,Hamburger SV,20,179,1. FC Magdeburg,20
1226252,GER2,2024-10-25,1. FC Nürnberg,SSV Jahn Regensburg,171,1. FC Nürnberg,20,177,SSV Jahn Regensburg,20
1226246,GER2,2024-10-25,1.FC Köln,SC Paderborn 07,192,1.FC Köln,20,185,SC Paderborn 07,20
1226250,GER2,2024-10-26,FC Schalke 04,SpVgg Greuther Fürth,174,FC Schalke 04,20,178,SpVgg Greuther Fürth,20
1226249,GER2,2024-10-26,Karlsruher SC,Hertha BSC,785,Karlsruher SC,20,159,Hertha BSC,20
1226251,GER2,2024-10-26,SV Elversberg,Hamburger SV,1660,SV Elversberg,20,175,Hamburger SV,20
1226248,GER2,2024-10-26,Fortuna Düsseldorf,1. FC Kaiserslautern,158,Fortuna Düsseldorf,20,745,1. FC Kaiserslautern,20
1226253,GER2,2024-10-27,1. FC Magdeburg,Hannover 96,179,1. FC Magdeburg,20,166,Hannover 96,20
1226247,GER2,2024-10-27,SV Darmstadt 98,SSV Ulm 1846,181,SV Darmstadt 98,19,1652,SSV Ulm 1846,20
1226254,GER2,2024-10-27,Eintracht Braunschweig,Preußen Münster,744,Eintracht Braunschweig,20,1313,Preußen Münster,20
1226261,GER2,2024-11-01,SSV Ulm 1846,FC Schalke 04,1652,SSV Ulm 1846,20,174,FC Schalke 04,20
1226262,GER2,2024-11-01,Preußen Münster,Fortuna Düsseldorf,1313,Preußen Münster,20,158,Fortuna Düsseldorf,20
1226258,GER2,2024-11-02,SpVgg Greuther Fürth,SV Darmstadt 98,178,SpVgg Greuther Fürth,20,181,SV Darmstadt 98,20
1226256,GER2,2024-11-02,Hannover 96,Karlsruher SC,166,Hannover 96,20,785,Karlsruher SC,20
1226263,GER2,2024-11-02,SSV Jahn Regensburg,SV Elversberg,177,SSV Jahn Regensburg,20,1660,SV Elversberg,19
1226259,GER2,2024-11-02,Hertha BSC,1.FC Köln,159,Hertha BSC,20,192,1.FC Köln,19
1226255,GER2,2024-11-03,Hamburger SV,1. FC Nürnberg,175,Hamburger SV,20,171,1. FC Nürnberg,20
1226257,GER2,2024-11-03,SC Paderborn 07,Eintracht Braunschweig,185,SC Paderborn 07,20,744,Eintracht Braunschweig,20
1226260,GER2,2024-11-03,1. FC Kaiserslautern,1. FC Magdeburg,745,1. FC Kaiserslautern,20,179,1. FC Magdeburg,20
1226270,GER2,2024-11-08,1. FC Nürnberg,1. FC Kaiserslautern,171,1. FC Nürnberg,20,745,1. FC Kaiserslautern,20
1226272,GER2,2024-11-08,Eintracht Braunschweig,Hamburger SV,744,Eintracht Braunschweig,20,175,Hamburger SV,20
1226264,GER2,2024-11-09,1.FC Köln,SpVgg Greuther Fürth,192,1.FC Köln,20,178,SpVgg Greuther Fürth,20
1226265,GER2,2024-11-09,SV Darmstadt 98,Hertha BSC,181,SV Darmstadt 98,20,159,Hertha BSC,19
1226271,GER2,2024-11-09,1. FC Magdeburg,SSV Ulm 1846,179,1. FC Magdeburg,20,1652,SSV Ulm 1846,20
1226266,GER2,2024-11-09,Fortuna Düsseldorf,SC Paderborn 07,158,Fortuna Düsseldorf,20,185,SC Paderborn 07,20
1226268,GER2,2024-11-10,FC Schalke 04,SSV Jahn Regensburg,174,FC Schalke 04,20,177,SSV Jahn Regensburg,20
1226267,GER2,2024-11-10,Karlsruher SC,Preußen Münster,785,Karlsruher SC,20,1313,Preußen Münster,20
1226269,GER2,2024-11-10,SV Elversberg,Hannover 96,1660,SV Elversberg,18,166,Hannover 96,20
1226276,GER2,2024-11-22,SC Paderborn 07,1. FC Nürnberg,185,SC Paderborn 07,20,171,1. FC Nürnberg,20
1226280,GER2,2024-11-22,Preußen Münster,1.FC Köln,1313,Preußen Münster,20,192,1.FC Köln,20
1226273,GER2,2024-11-23,Fortuna Düsseldorf,SV Elversberg,158,Fortuna Düsseldorf,20,1660,SV Elversberg,20
1226277,GER2,2024-11-23,SpVgg Greuther Fürth,Karlsruher SC,178,SpVgg Greuther Fürth,20,785,Karlsruher SC,20
1226274,GER2,2024-11-23,Hamburger SV,FC Schalke 04,175,Hamburger SV,20,174,FC Schalke 04,20
1226278,GER2,2024-11-23,Hertha BSC,SSV Ulm 1846,159,Hertha BSC,20,1652,SSV Ulm 1846,20
1226275,GER2,2024-11-23,Hannover 96,SV Darmstadt 98,166,Hannover 96,20,181,SV Darmstadt 98,19
