fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1223602,ITA1,2024-08-19,Lecce,Atalanta,867,Lecce,26,499,Atalanta,23
1223600,ITA1,2024-08-19,Juventus,Como,496,Juventus,19,895,Como,19
1223614,ITA1,2024-08-24,Udinese,Lazio,494,Udinese,22,487,Lazio,23
1223611,ITA1,2024-08-24,Parma,AC Milan,523,Parma,22,489,AC Milan,22
1223608,ITA1,2024-08-24,Inter,Lecce,505,Inter,22,867,Lecce,24
1223609,ITA1,2024-08-24,Monza,Genoa,1579,Monza,24,495,Genoa,24
1223612,ITA1,2024-08-25,AS Roma,Empoli,497,AS Roma,26,511,Empoli,22
1223610,ITA1,2024-08-25,Napoli,Bologna,492,Napoli,25,500,Bologna,26
1223606,ITA1,2024-08-25,Fiorentina,Venezia,502,Fiorentina,23,517,Venezia,24
1223613,ITA1,2024-08-25,Torino,Atalanta,503,Torino,25,499,Atalanta,22
1223607,ITA1,2024-08-26,Verona,Juventus,504,Verona,26,496,Juventus,19
1223605,ITA1,2024-08-26,Cagliari,Como,490,Cagliari,25,895,Como,23
1223624,ITA1,2024-08-30,Venezia,Torino,517,Venezia,23,503,Torino,23
1223618,ITA1,2024-08-30,Inter,Atalanta,505,Inter,23,499,Atalanta,24
1223615,ITA1,2024-08-31,Bologna,Empoli,500,Bologna,24,511,Empoli,21
1223621,ITA1,2024-08-31,Lecce,Cagliari,867,Lecce,26,490,Cagliari,26
1223622,ITA1,2024-08-31,Napoli,Parma,492,Napoli,21,523,Parma,24
1223620,ITA1,2024-08-31,Lazio,AC Milan,487,Lazio,21,489,AC Milan,23
1223616,ITA1,2024-09-01,Fiorentina,Monza,502,Fiorentina,24,1579,Monza,23
1223619,ITA1,2024-09-01,Juventus,AS Roma,496,Juventus,21,497,AS Roma,26
1223623,ITA1,2024-09-01,Udinese,Como,494,Udinese,23,895,Como,24
1223617,ITA1,2024-09-01,Genoa,Verona,495,Genoa,23,504,Verona,26
1223631,ITA1,2024-09-14,AC Milan,Venezia,489,AC Milan,22,517,Venezia,24
1223628,ITA1,2024-09-14,Empoli,Juventus,511,Empoli,23,496,Juventus,23
1223627,ITA1,2024-09-14,Como,Bologna,895,Como,24,500,Bologna,26
1223629,ITA1,2024-09-15,Genoa,AS Roma,495,Genoa,22,497,AS Roma,24
1223625,ITA1,2024-09-15,Atalanta,Fiorentina,499,Atalanta,23,502,Fiorentina,23
1223634,ITA1,2024-09-15,Torino,Lecce,503,Torino,24,867,Lecce,24
1223626,ITA1,2024-09-15,Cagliari,Napoli,490,Cagliari,25,492,Napoli,24
1223632,ITA1,2024-09-15,Monza,Inter,1579,Monza,22,505,Inter,24
1223633,ITA1,2024-09-16,Parma,Udinese,523,Parma,23,494,Udinese,26
1223630,ITA1,2024-09-16,Lazio,Verona,487,Lazio,23,504,Verona,26
1223638,ITA1,2024-09-20,Verona,Torino,504,Verona,26,503,Torino,23
1223636,ITA1,2024-09-20,Cagliari,Empoli,490,Cagliari,25,511,Empoli,23
1223641,ITA1,2024-09-21,Lecce,Parma,867,Lecce,26,523,Parma,22
1223640,ITA1,2024-09-21,Juventus,Napoli,496,Juventus,23,492,Napoli,24
1223644,ITA1,2024-09-21,Venezia,Genoa,517,Venezia,24,495,Genoa,25
1223637,ITA1,2024-09-22,Fiorentina,Lazio,502,Fiorentina,24,487,Lazio,21
1223642,ITA1,2024-09-22,Monza,Bologna,1579,Monza,21,500,Bologna,25
1223643,ITA1,2024-09-22,AS Roma,Udinese,497,AS Roma,23,494,Udinese,26
1223639,ITA1,2024-09-22,Inter,AC Milan,505,Inter,24,489,AC Milan,23
1223635,ITA1,2024-09-24,Atalanta,Como,499,Atalanta,24,895,Como,25
1223649,ITA1,2024-09-27,AC Milan,Lecce,489,AC Milan,23,867,Lecce,24
1223648,ITA1,2024-09-28,Genoa,Juventus,495,Genoa,23,496,Juventus,22
1223645,ITA1,2024-09-28,Bologna,Atalanta,500,Bologna,26,499,Atalanta,23
1223654,ITA1,2024-09-28,Udinese,Inter,494,Udinese,22,505,Inter,23
1223650,ITA1,2024-09-29,Napoli,Monza,492,Napoli,24,1579,Monza,23
1223646,ITA1,2024-09-29,Como,Verona,895,Como,26,504,Verona,26
1223647,ITA1,2024-09-29,Empoli,Fiorentina,511,Empoli,25,502,Fiorentina,24
1223652,ITA1,2024-09-29,AS Roma,Venezia,497,AS Roma,23,517,Venezia,24
1223653,ITA1,2024-09-29,Torino,Lazio,503,Torino,23,487,Lazio,22
1223651,ITA1,2024-09-30,Parma,Cagliari,523,Parma,23,490,Cagliari,22
1223663,ITA1,2024-10-04,Napoli,Como,492,Napoli,24,895,Como,25
1223658,ITA1,2024-10-04,Verona,Venezia,504,Verona,25,517,Venezia,26
1223659,ITA1,2024-10-05,Inter,Torino,505,Inter,23,503,Torino,22
1223655,ITA1,2024-10-05,Atalanta,Genoa,499,Atalanta,21,495,Genoa,25
1223664,ITA1,2024-10-05,Udinese,Lecce,494,Udinese,22,867,Lecce,24
1223657,ITA1,2024-10-06,Fiorentina,AC Milan,502,Fiorentina,23,489,AC Milan,22
1223656,ITA1,2024-10-06,Bologna,Parma,500,Bologna,25,523,Parma,24
1223662,ITA1,2024-10-06,Monza,AS Roma,1579,Monza,22,497,AS Roma,23
1223660,ITA1,2024-10-06,Juventus,Cagliari,496,Juventus,20,490,Cagliari,22
1223661,ITA1,2024-10-06,Lazio,Empoli,487,Lazio,22,511,Empoli,24
1223668,ITA1,2024-10-19,Genoa,Bologna,495,Genoa,24,500,Bologna,23
1223666,ITA1,2024-10-19,Como,Parma,895,Como,26,523,Parma,22
1223672,ITA1,2024-10-19,AC Milan,Udinese,489,AC Milan,21,494,Udinese,24
1223670,ITA1,2024-10-19,Juventus,Lazio,496,Juventus,19,487,Lazio,22
1223674,ITA1,2024-10-20,Venezia,Atalanta,517,Venezia,26,499,Atalanta,23
1223673,ITA1,2024-10-20,AS Roma,Inter,497,AS Roma,24,505,Inter,23
1223671,ITA1,2024-10-20,Lecce,Fiorentina,867,Lecce,24,502,Fiorentina,23
1223665,ITA1,2024-10-20,Cagliari,Torino,490,Cagliari,23,503,Torino,21
1223667,ITA1,2024-10-20,Empoli,Napoli,511,Empoli,24,492,Napoli,23
1223669,ITA1,2024-10-21,Verona,Monza,504,Verona,26,1579,Monza,24
1223683,ITA1,2024-10-25,Torino,Como,503,Torino,23,895,Como,25
1223684,ITA1,2024-10-25,Udinese,Cagliari,494,Udinese,23,490,Cagliari,24
1223681,ITA1,2024-10-26,Napoli,Lecce,492,Napoli,22,867,Lecce,22
1223675,ITA1,2024-10-26,Atalanta,Verona,499,Atalanta,24,504,Verona,26
1223678,ITA1,2024-10-27,Inter,Juventus,505,Inter,23,496,Juventus,20
1223682,ITA1,2024-10-27,Parma,Empoli,523,Parma,25,511,Empoli,25
1223680,ITA1,2024-10-27,Monza,Venezia,1579,Monza,23,517,Venezia,26
1223679,ITA1,2024-10-27,Lazio,Genoa,487,Lazio,20,495,Genoa,24
1223677,ITA1,2024-10-27,Fiorentina,AS Roma,502,Fiorentina,22,497,AS Roma,23
1223691,ITA1,2024-10-29,Lecce,Verona,867,Lecce,24,504,Verona,26
1223686,ITA1,2024-10-29,Cagliari,Bologna,490,Cagliari,23,500,Bologna,25
1223692,ITA1,2024-10-29,AC Milan,Napoli,489,AC Milan,22,492,Napoli,23
1223688,ITA1,2024-10-30,Empoli,Inter,511,Empoli,25,505,Inter,23
1223694,ITA1,2024-10-30,Venezia,Udinese,517,Venezia,26,494,Udinese,24
1223690,ITA1,2024-10-30,Juventus,Parma,496,Juventus,22,523,Parma,25
1223685,ITA1,2024-10-30,Atalanta,Monza,499,Atalanta,23,1579,Monza,22
1223687,ITA1,2024-10-31,Como,Lazio,895,Como,24,487,Lazio,21
1223689,ITA1,2024-10-31,Genoa,Fiorentina,495,Genoa,23,502,Fiorentina,23
1223693,ITA1,2024-10-31,AS Roma,Torino,497,AS Roma,23,503,Torino,23
1223695,ITA1,2024-11-02,Bologna,Lecce,500,Bologna,25,867,Lecce,24
1223700,ITA1,2024-11-02,Monza,AC Milan,1579,Monza,23,489,AC Milan,21
1223704,ITA1,2024-11-02,Udinese,Juventus,494,Udinese,24,496,Juventus,22
1223703,ITA1,2024-11-03,Torino,Fiorentina,503,Torino,24,502,Fiorentina,24
1223701,ITA1,2024-11-03,Napoli,Atalanta,492,Napoli,22,499,Atalanta,24
1223698,ITA1,2024-11-03,Inter,Venezia,505,Inter,23,517,Venezia,26
1223697,ITA1,2024-11-03,Verona,AS Roma,504,Verona,26,497,AS Roma,24
1223699,ITA1,2024-11-04,Lazio,Cagliari,487,Lazio,21,490,Cagliari,26
1223702,ITA1,2024-11-04,Parma,Genoa,523,Parma,24,495,Genoa,24
1223696,ITA1,2024-11-04,Empoli,Como,511,Empoli,21,895,Como,23
1223708,ITA1,2024-11-07,Genoa,Como,495,Genoa,24,895,Como,22
1223711,ITA1,2024-11-08,Lecce,Empoli,867,Lecce,23,511,Empoli,20
1223714,ITA1,2024-11-09,Venezia,Parma,517,Venezia,26,523,Parma,22
1223706,ITA1,2024-11-09,Cagliari,AC Milan,490,Cagliari,24,489,AC Milan,20
1223710,ITA1,2024-11-09,Juventus,Torino,496,Juventus,19,503,Torino,24
1223709,ITA1,2024-11-10,Inter,Napoli,505,Inter,24,492,Napoli,23
1223712,ITA1,2024-11-10,Monza,Lazio,1579,Monza,22,487,Lazio,22
1223707,ITA1,2024-11-10,Fiorentina,Verona,502,Fiorentina,23,504,Verona,26
1223713,ITA1,2024-11-10,AS Roma,Bologna,497,AS Roma,21,500,Bologna,26
1223705,ITA1,2024-11-10,Atalanta,Udinese,499,Atalanta,23,494,Udinese,25
1223722,ITA1,2024-11-23,Parma,Atalanta,523,Parma,22,499,Atalanta,21
1223718,ITA1,2024-11-23,Verona,Inter,504,Verona,26,505,Inter,23
1223720,ITA1,2024-11-23,AC Milan,Juventus,489,AC Milan,22,496,Juventus,18
1223717,ITA1,2024-11-24,Genoa,Cagliari,495,Genoa,26,490,Cagliari,26
1223723,ITA1,2024-11-24,Torino,Monza,503,Torino,22,1579,Monza,25
1223715,ITA1,2024-11-24,Como,Fiorentina,895,Como,22,502,Fiorentina,23
1223721,ITA1,2024-11-24,Napoli,AS Roma,492,Napoli,24,497,AS Roma,23
1223719,ITA1,2024-11-24,Lazio,Bologna,487,Lazio,21,500,Bologna,25
