fixture_id,league_code,match_date,home_team,away_team,team_1_id,team_1_name,team_1_players_count,team_2_id,team_2_name,team_2_players_count
1215874,ENG2,2024-08-23,Sheffield Wednesday,Leeds,74,Sheffield Wednesday,20,63,Leeds,20
1215872,ENG2,2024-08-24,Preston,Luton,59,Preston,20,1359,Luton,20
1215869,ENG2,2024-08-24,Hull City,Millwall,64,Hull City,20,58,Millwall,20
1215868,ENG2,2024-08-24,Bristol City,Coventry,56,Bristol City,20,1346,Coventry,20
1215878,ENG2,2024-08-24,Watford,Derby,38,Watford,20,69,Derby,19
1215873,ENG2,2024-08-24,QPR,Plymouth,72,QPR,20,1357,Plymouth,20
1215867,ENG2,2024-08-24,Blackburn,Oxford United,67,Blackburn,20,1338,Oxford United,20
1215871,ENG2,2024-08-24,Norwich,Sheffield Utd,71,Norwich,20,62,Sheffield Utd,20
1215875,ENG2,2024-08-24,Stoke City,West Brom,75,Stoke City,20,60,West Brom,20
1215876,ENG2,2024-08-24,Sunderland,Burnley,746,Sunderland,20,44,Burnley,20
1215870,ENG2,2024-08-24,Middlesbrough,Portsmouth,70,Middlesbrough,20,1355,Portsmouth,20
1215877,ENG2,2024-08-25,Swansea,Cardiff,76,Swansea,20,43,Cardiff,20
1215884,ENG2,2024-08-30,Luton,QPR,1359,Luton,20,72,QPR,20
1215881,ENG2,2024-08-31,Coventry,Norwich,1346,Coventry,20,71,Norwich,20
1215887,ENG2,2024-08-31,Plymouth,Stoke City,1357,Plymouth,20,75,Stoke City,20
1215880,ENG2,2024-08-31,Cardiff,Middlesbrough,43,Cardiff,20,70,Middlesbrough,20
1215886,ENG2,2024-08-31,Oxford United,Preston,1338,Oxford United,20,59,Preston,20
1215879,ENG2,2024-08-31,Burnley,Blackburn,44,Burnley,20,67,Blackburn,20
1215882,ENG2,2024-08-31,Derby,Bristol City,69,Derby,20,56,Bristol City,20
1215885,ENG2,2024-08-31,Millwall,Sheffield Wednesday,58,Millwall,20,74,Sheffield Wednesday,20
1215883,ENG2,2024-08-31,Leeds,Hull City,63,Leeds,20,64,Hull City,20
1215888,ENG2,2024-08-31,Portsmouth,Sunderland,1355,Portsmouth,20,746,Sunderland,20
1215890,ENG2,2024-08-31,West Brom,Swansea,60,West Brom,20,76,Swansea,20
1215889,ENG2,2024-09-01,Sheffield Utd,Watford,62,Sheffield Utd,20,38,Watford,20
1215893,ENG2,2024-09-13,Hull City,Sheffield Utd,64,Hull City,20,62,Sheffield Utd,20
1215891,ENG2,2024-09-14,Blackburn,Bristol City,67,Blackburn,20,56,Bristol City,20
1215896,ENG2,2024-09-14,Millwall,Luton,58,Millwall,20,1359,Luton,20
1215894,ENG2,2024-09-14,Leeds,Burnley,63,Leeds,20,44,Burnley,20
1215897,ENG2,2024-09-14,Oxford United,Stoke City,1338,Oxford United,20,75,Stoke City,20
1215892,ENG2,2024-09-14,Derby,Cardiff,69,Derby,20,43,Cardiff,20
1215895,ENG2,2024-09-14,Middlesbrough,Preston,70,Middlesbrough,20,59,Preston,19
1215901,ENG2,2024-09-14,Swansea,Norwich,76,Swansea,20,71,Norwich,20
1215898,ENG2,2024-09-14,Plymouth,Sunderland,1357,Plymouth,20,746,Sunderland,20
1215902,ENG2,2024-09-14,Watford,Coventry,38,Watford,20,1346,Coventry,20
1215900,ENG2,2024-09-14,Sheffield Wednesday,QPR,74,Sheffield Wednesday,20,72,QPR,20
1215899,ENG2,2024-09-15,Portsmouth,West Brom,1355,Portsmouth,20,60,West Brom,20
1215912,ENG2,2024-09-20,Stoke City,Hull City,75,Stoke City,20,64,Hull City,20
1215905,ENG2,2024-09-21,Cardiff,Leeds,43,Cardiff,20,63,Leeds,20
1215913,ENG2,2024-09-21,Sunderland,Middlesbrough,746,Sunderland,20,70,Middlesbrough,20
1215904,ENG2,2024-09-21,Burnley,Portsmouth,44,Burnley,20,1355,Portsmouth,20
1215910,ENG2,2024-09-21,QPR,Millwall,72,QPR,20,58,Millwall,20
1215908,ENG2,2024-09-21,Norwich,Watford,71,Norwich,20,38,Watford,20
1215907,ENG2,2024-09-21,Luton,Sheffield Wednesday,1359,Luton,20,74,Sheffield Wednesday,20
1215911,ENG2,2024-09-21,Sheffield Utd,Derby,62,Sheffield Utd,20,69,Derby,20
1215906,ENG2,2024-09-21,Coventry,Swansea,1346,Coventry,20,76,Swansea,20
1215903,ENG2,2024-09-21,Bristol City,Oxford United,56,Bristol City,20,1338,Oxford United,20
1215914,ENG2,2024-09-21,West Brom,Plymouth,60,West Brom,20,1357,Plymouth,20
1215909,ENG2,2024-09-22,Preston,Blackburn,59,Preston,20,67,Blackburn,20
1215922,ENG2,2024-09-27,Plymouth,Luton,1357,Plymouth,20,1359,Luton,20
1215915,ENG2,2024-09-28,Blackburn,QPR,67,Blackburn,20,72,QPR,20
1215916,ENG2,2024-09-28,Derby,Norwich,69,Derby,20,71,Norwich,20
1215924,ENG2,2024-09-28,Sheffield Wednesday,West Brom,74,Sheffield Wednesday,20,60,West Brom,20
1215919,ENG2,2024-09-28,Middlesbrough,Stoke City,70,Middlesbrough,20,75,Stoke City,20
1215923,ENG2,2024-09-28,Portsmouth,Sheffield Utd,1355,Portsmouth,20,62,Sheffield Utd,20
1215917,ENG2,2024-09-28,Hull City,Cardiff,64,Hull City,20,43,Cardiff,20
1215921,ENG2,2024-09-28,Oxford United,Burnley,1338,Oxford United,20,44,Burnley,20
1215920,ENG2,2024-09-28,Millwall,Preston,58,Millwall,20,59,Preston,20
1215926,ENG2,2024-09-28,Watford,Sunderland,38,Watford,20,746,Sunderland,20
1215918,ENG2,2024-09-28,Leeds,Coventry,63,Leeds,20,1346,Coventry,20
1215925,ENG2,2024-09-29,Swansea,Bristol City,76,Swansea,20,56,Bristol City,20
1215931,ENG2,2024-10-01,QPR,Hull City,72,QPR,20,64,Hull City,20
1215927,ENG2,2024-10-01,Burnley,Plymouth,44,Burnley,20,1357,Plymouth,20
1215936,ENG2,2024-10-01,Norwich,Leeds,71,Norwich,20,63,Leeds,20
1215928,ENG2,2024-10-01,Cardiff,Millwall,43,Cardiff,20,58,Millwall,20
1215934,ENG2,2024-10-01,West Brom,Middlesbrough,60,West Brom,20,70,Middlesbrough,20
1215929,ENG2,2024-10-01,Coventry,Blackburn,1346,Coventry,20,67,Blackburn,20
1215930,ENG2,2024-10-01,Luton,Oxford United,1359,Luton,20,1338,Oxford United,20
1215933,ENG2,2024-10-01,Sunderland,Derby,746,Sunderland,20,69,Derby,20
1215937,ENG2,2024-10-02,Preston,Watford,59,Preston,20,38,Watford,20
1215932,ENG2,2024-10-02,Sheffield Utd,Swansea,62,Sheffield Utd,20,76,Swansea,20
1215938,ENG2,2024-10-02,Stoke City,Portsmouth,75,Stoke City,20,1355,Portsmouth,20
1215935,ENG2,2024-10-02,Bristol City,Sheffield Wednesday,56,Bristol City,20,74,Sheffield Wednesday,20
1215947,ENG2,2024-10-04,Sunderland,Leeds,746,Sunderland,20,63,Leeds,20
1215949,ENG2,2024-10-05,Watford,Middlesbrough,38,Watford,20,70,Middlesbrough,20
1215940,ENG2,2024-10-05,Burnley,Preston,44,Burnley,20,59,Preston,20
1215950,ENG2,2024-10-05,West Brom,Millwall,60,West Brom,20,58,Millwall,20
1215945,ENG2,2024-10-05,Portsmouth,Oxford United,1355,Portsmouth,20,1338,Oxford United,20
1215943,ENG2,2024-10-05,Norwich,Hull City,71,Norwich,20,64,Hull City,20
1215944,ENG2,2024-10-05,Plymouth,Blackburn,1357,Plymouth,20,67,Blackburn,20
1215948,ENG2,2024-10-05,Swansea,Stoke City,76,Swansea,20,75,Stoke City,20
1215942,ENG2,2024-10-05,Derby,QPR,69,Derby,20,72,QPR,20
1215946,ENG2,2024-10-05,Sheffield Utd,Luton,62,Sheffield Utd,20,1359,Luton,20
1215941,ENG2,2024-10-05,Coventry,Sheffield Wednesday,1346,Coventry,20,74,Sheffield Wednesday,20
1215939,ENG2,2024-10-06,Bristol City,Cardiff,56,Bristol City,20,43,Cardiff,20
1215954,ENG2,2024-10-18,Leeds,Sheffield Utd,63,Leeds,20,62,Sheffield Utd,20
1215951,ENG2,2024-10-19,Blackburn,Swansea,67,Blackburn,20,76,Swansea,20
1215957,ENG2,2024-10-19,Millwall,Derby,58,Millwall,20,69,Derby,20
1215956,ENG2,2024-10-19,Middlesbrough,Bristol City,70,Middlesbrough,20,56,Bristol City,20
1215962,ENG2,2024-10-19,Stoke City,Norwich,75,Stoke City,20,71,Norwich,20
1215961,ENG2,2024-10-19,Sheffield Wednesday,Burnley,74,Sheffield Wednesday,20,44,Burnley,20
1215958,ENG2,2024-10-19,Oxford United,West Brom,1338,Oxford United,20,60,West Brom,20
1215959,ENG2,2024-10-19,Preston,Coventry,59,Preston,20,1346,Coventry,20
1215952,ENG2,2024-10-19,Cardiff,Plymouth,43,Cardiff,20,1357,Plymouth,20
1215960,ENG2,2024-10-19,QPR,Portsmouth,72,QPR,20,1355,Portsmouth,20
1215955,ENG2,2024-10-19,Luton,Watford,1359,Luton,20,38,Watford,20
1215953,ENG2,2024-10-20,Hull City,Sunderland,64,Hull City,20,746,Sunderland,20
1215965,ENG2,2024-10-22,Leeds,Watford,63,Leeds,20,38,Watford,20
1215969,ENG2,2024-10-22,Sheffield Wednesday,Swansea,74,Sheffield Wednesday,20,76,Swansea,20
1215963,ENG2,2024-10-22,Cardiff,Portsmouth,43,Cardiff,20,1355,Portsmouth,20
1215966,ENG2,2024-10-22,Oxford United,Derby,1338,Oxford United,20,69,Derby,20
1215968,ENG2,2024-10-22,QPR,Coventry,72,QPR,20,1346,Coventry,20
1215970,ENG2,2024-10-22,Stoke City,Bristol City,75,Stoke City,20,56,Bristol City,20
1215967,ENG2,2024-10-22,Preston,Norwich,59,Preston,20,71,Norwich,20
1215974,ENG2,2024-10-23,Millwall,Plymouth,58,Millwall,20,1357,Plymouth,20
1215964,ENG2,2024-10-23,Hull City,Burnley,64,Hull City,20,44,Burnley,20
1215971,ENG2,2024-10-23,Blackburn,West Brom,67,Blackburn,20,60,West Brom,20
1215972,ENG2,2024-10-23,Luton,Sunderland,1359,Luton,20,746,Sunderland,20
1215973,ENG2,2024-10-23,Middlesbrough,Sheffield Utd,70,Middlesbrough,20,62,Sheffield Utd,20
1215981,ENG2,2024-10-25,Portsmouth,Sheffield Wednesday,1355,Portsmouth,20,74,Sheffield Wednesday,20
1215976,ENG2,2024-10-26,Burnley,QPR,44,Burnley,20,72,QPR,20
1215986,ENG2,2024-10-26,West Brom,Cardiff,60,West Brom,20,43,Cardiff,20
1215977,ENG2,2024-10-26,Coventry,Luton,1346,Coventry,20,1359,Luton,20
1215985,ENG2,2024-10-26,Watford,Blackburn,38,Watford,20,67,Blackburn,20
1215975,ENG2,2024-10-26,Bristol City,Leeds,56,Bristol City,20,63,Leeds,20
1215980,ENG2,2024-10-26,Plymouth,Preston,1357,Plymouth,20,59,Preston,20
1215984,ENG2,2024-10-26,Swansea,Millwall,76,Swansea,20,58,Millwall,20
1215983,ENG2,2024-10-26,Sunderland,Oxford United,746,Sunderland,20,1338,Oxford United,20
1215982,ENG2,2024-10-26,Sheffield Utd,Stoke City,62,Sheffield Utd,20,75,Stoke City,20
1215978,ENG2,2024-10-26,Derby,Hull City,69,Derby,20,64,Hull City,20
1215979,ENG2,2024-10-27,Norwich,Middlesbrough,71,Norwich,20,70,Middlesbrough,20
1215991,ENG2,2024-11-01,Luton,West Brom,1359,Luton,20,60,West Brom,20
1215987,ENG2,2024-11-02,Blackburn,Sheffield Utd,67,Blackburn,20,62,Sheffield Utd,20
1215998,ENG2,2024-11-02,Stoke City,Derby,75,Stoke City,20,69,Derby,20
1215994,ENG2,2024-11-02,Oxford United,Swansea,1338,Oxford United,20,76,Swansea,20
1215992,ENG2,2024-11-02,Middlesbrough,Coventry,70,Middlesbrough,20,1346,Coventry,20
1215996,ENG2,2024-11-02,QPR,Sunderland,72,QPR,20,746,Sunderland,20
1215989,ENG2,2024-11-02,Hull City,Portsmouth,64,Hull City,20,1355,Portsmouth,20
1215997,ENG2,2024-11-02,Sheffield Wednesday,Watford,74,Sheffield Wednesday,20,38,Watford,20
1215995,ENG2,2024-11-02,Preston,Bristol City,59,Preston,20,56,Bristol City,20
1215988,ENG2,2024-11-02,Cardiff,Norwich,43,Cardiff,20,71,Norwich,20
1215990,ENG2,2024-11-02,Leeds,Plymouth,63,Leeds,20,1357,Plymouth,20
1215993,ENG2,2024-11-03,Millwall,Burnley,58,Millwall,20,44,Burnley,20
1215999,ENG2,2024-11-05,Bristol City,Sheffield Utd,56,Bristol City,20,62,Sheffield Utd,20
1216003,ENG2,2024-11-05,QPR,Middlesbrough,72,QPR,20,70,Middlesbrough,20
1216004,ENG2,2024-11-05,Sheffield Wednesday,Norwich,74,Sheffield Wednesday,20,71,Norwich,20
