fixture_id,league_code,match_date,player_id,player_name,team_id,team_name,minutes,position,shirt_number,rating,captain,substitute,goals_scored,goals_conceded,assists,saves,shots_total,shots_on_target,passes_total,passes_key,passes_accuracy,tackles_total,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,yellow_cards,red_cards,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,offsides
1223602,ITA1,2024-08-19,56459,Wladimiro Falcone,867,Lecce,90.0,G,30,6.2,True,False,,4,0.0,2.0,,,22.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,
1223602,ITA1,2024-08-19,127631,Valentin Gendrey,867,Lecce,90.0,D,17,6.3,False,False,,0,0.0,,1.0,,17.0,2.0,13,2.0,,1.0,7.0,4.0,,,,1.0,1.0,0,0,,,0,0,,
1223602,ITA1,2024-08-19,291589,Kialonda Gaspar,867,Lecce,90.0,D,4,7.2,False,False,,0,0.0,,1.0,,53.0,,42,6.0,1.0,3.0,16.0,15.0,,,,4.0,,0,0,,,0,0,,
1223602,ITA1,2024-08-19,127035,Federico Baschirotto,867,Lecce,90.0,D,6,6.2,False,False,,0,0.0,,2.0,,46.0,,39,,,2.0,8.0,5.0,,,,,1.0,0,0,,,0,0,,
1223602,ITA1,2024-08-19,31543,Antonino Gallo,867,Lecce,90.0,D,25,7,False,False,,0,0.0,,,,43.0,5.0,34,2.0,,1.0,9.0,6.0,2.0,1.0,,2.0,,0,0,,,0,0,,
1223602,ITA1,2024-08-19,15673,Ylber Ramadani,867,Lecce,76.0,M,20,6.7,False,False,,0,0.0,,2.0,1.0,48.0,,41,3.0,,1.0,5.0,4.0,,,,,,0,0,,,0,0,,
1223602,ITA1,2024-08-19,190958,Balthazar Pierret,867,Lecce,45.0,M,75,6.2,False,False,,0,0.0,,,,15.0,,14,2.0,,,6.0,2.0,,,,,,0,0,,,0,0,,
1223602,ITA1,2024-08-19,47182,Tete Morente,867,Lecce,45.0,M,7,6.2,False,False,,0,0.0,,,,12.0,,10,,,,5.0,2.0,,,1.0,,2.0,0,0,,,0,0,,
1223602,ITA1,2024-08-19,136016,Hamza Rafia,867,Lecce,83.0,M,8,7.3,False,False,,0,0.0,,1.0,,47.0,4.0,40,1.0,,,13.0,6.0,1.0,1.0,,4.0,3.0,0,0,,,0,0,,
1223602,ITA1,2024-08-19,382452,Patrick Dorgu,867,Lecce,90.0,M,13,6.9,False,False,,0,0.0,,3.0,,28.0,1.0,20,,,1.0,15.0,9.0,,,2.0,6.0,,0,0,,,0,0,,
1223602,ITA1,2024-08-19,66817,Nikola Krstović,867,Lecce,69.0,F,9,6.3,False,False,,0,0.0,,2.0,,18.0,,14,2.0,,,10.0,5.0,,,1.0,,1.0,0,0,,,0,0,,1.0
1223602,ITA1,2024-08-19,1748,Lassana Coulibaly,867,Lecce,45.0,M,29,6.3,False,True,,0,0.0,,,,23.0,1.0,20,,,,4.0,1.0,,,1.0,,1.0,0,0,,1.0,0,0,,
