fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1223624,2024-08-30,1725035400,M. Marcenaro,Stadio Pier Luigi Penzo,Venezia,Match Finished,FT,135,Serie A,2024,Regular Season - 3,517,Venezia,503,Torino,0.0,1.0,0,0,0.0,1.0,4.0,6.0,13.0,3.0,7.0,6.0,7.0,3.0,3.0,42.0,2.0,,4.0,366.0,290.0,79.0,6.0,4.0,12.0,2.0,7.0,5.0,15.0,3.0,3.0,58.0,4.0,,4.0,515.0,432.0,84.0
1223618,2024-08-30,1725043500,M. Marchetti,Stadio Giuseppe Meazza,Milano,Match Finished,FT,135,Serie A,2024,Regular Season - 3,505,Inter,499,Atalanta,4.0,0.0,2,0,4.0,0.0,4.0,5.0,13.0,4.0,8.0,5.0,6.0,3.0,5.0,55.0,,,1.0,510.0,461.0,90.0,1.0,6.0,11.0,4.0,6.0,5.0,15.0,4.0,1.0,45.0,2.0,,1.0,413.0,369.0,89.0
1223615,2024-08-31,1725121800,L. Marinelli,Stadio Renato Dall'Ara,Bologna,Match Finished,FT,135,Serie A,2024,Regular Season - 3,500,Bologna,511,Empoli,1.0,1.0,1,1,1.0,1.0,3.0,9.0,14.0,2.0,10.0,4.0,15.0,6.0,2.0,68.0,,,1.0,601.0,509.0,85.0,2.0,1.0,3.0,,3.0,,18.0,3.0,1.0,32.0,3.0,,3.0,282.0,199.0,71.0
1223621,2024-08-31,1725121800,M. Fabbri,Stadio Ettore Giardiniero - Via del Mare,Lecce,Match Finished,FT,135,Serie A,2024,Regular Season - 3,867,Lecce,490,Cagliari,1.0,0.0,1,0,1.0,0.0,4.0,8.0,17.0,5.0,12.0,5.0,10.0,7.0,2.0,35.0,1.0,1.0,2.0,253.0,180.0,71.0,2.0,7.0,21.0,12.0,16.0,5.0,13.0,10.0,,65.0,3.0,,2.0,463.0,379.0,82.0
1223622,2024-08-31,1725129900,P. Tremolada,Stadio Diego Armando Maradona,Napoli,Match Finished,FT,135,Serie A,2024,Regular Season - 3,492,Napoli,523,Parma,2.0,1.0,0,1,2.0,1.0,7.0,10.0,29.0,12.0,18.0,11.0,12.0,6.0,4.0,54.0,2.0,,1.0,460.0,396.0,86.0,2.0,6.0,13.0,5.0,7.0,6.0,6.0,4.0,,46.0,4.0,1.0,5.0,398.0,334.0,84.0
1223620,2024-08-31,1725129900,D. Massa,Stadio Olimpico,Roma,Match Finished,FT,135,Serie A,2024,Regular Season - 3,487,Lazio,489,AC Milan,2.0,2.0,0,1,2.0,2.0,5.0,,7.0,2.0,7.0,,12.0,5.0,5.0,42.0,4.0,,2.0,357.0,314.0,88.0,4.0,3.0,10.0,3.0,7.0,3.0,9.0,7.0,,58.0,2.0,,2.0,517.0,458.0,89.0
1223616,2024-09-01,1725208200,A. Colombo,Stadio Artemio Franchi,Firenze,Match Finished,FT,135,Serie A,2024,Regular Season - 3,502,Fiorentina,1579,Monza,2.0,2.0,1,2,2.0,2.0,6.0,5.0,18.0,7.0,16.0,2.0,11.0,7.0,1.0,68.0,2.0,,1.0,594.0,511.0,86.0,3.0,,4.0,1.0,1.0,3.0,22.0,,,32.0,4.0,,4.0,282.0,211.0,75.0
1223619,2024-09-01,1725216300,M. Guida,Allianz Stadium,Torino,Match Finished,FT,135,Serie A,2024,Regular Season - 3,496,Juventus,497,AS Roma,0.0,0.0,0,0,0.0,0.0,1.0,4.0,8.0,3.0,7.0,1.0,11.0,6.0,3.0,50.0,2.0,,1.0,475.0,426.0,90.0,1.0,2.0,7.0,4.0,3.0,4.0,12.0,4.0,,50.0,2.0,,1.0,487.0,429.0,88.0
1223623,2024-09-01,1725216300,A. Prontera,Bluenergy Stadium,Udine,Match Finished,FT,135,Serie A,2024,Regular Season - 3,494,Udinese,895,Como,1.0,0.0,1,0,1.0,0.0,3.0,5.0,10.0,2.0,7.0,3.0,16.0,4.0,2.0,44.0,3.0,,4.0,390.0,321.0,82.0,4.0,10.0,21.0,7.0,15.0,6.0,9.0,6.0,1.0,56.0,,,1.0,491.0,417.0,85.0
1223617,2024-09-01,1725208200,G. Ayroldi,Stadio Comunale Luigi Ferraris,Genova,Match Finished,FT,135,Serie A,2024,Regular Season - 3,495,Genoa,504,Verona,0.0,2.0,0,0,0.0,2.0,1.0,7.0,11.0,3.0,7.0,4.0,8.0,3.0,1.0,58.0,2.0,,1.0,462.0,370.0,80.0,3.0,5.0,10.0,2.0,6.0,4.0,16.0,1.0,1.0,42.0,6.0,,1.0,330.0,244.0,74.0
1223627,2024-09-14,1726318800,M. Piccinini,Stadio Giuseppe Sinigaglia,Como,Match Finished,FT,135,Serie A,2024,Regular Season - 4,895,Como,500,Bologna,2.0,2.0,1,0,2.0,2.0,4.0,6.0,14.0,4.0,10.0,4.0,17.0,4.0,2.0,44.0,2.0,,2.0,375.0,305.0,81.0,4.0,5.0,14.0,5.0,8.0,6.0,12.0,3.0,4.0,56.0,1.0,,3.0,470.0,398.0,85.0
1223631,2024-09-14,1726339500,D. Di Marco,Stadio Giuseppe Meazza,Milano,Match Finished,FT,135,Serie A,2024,Regular Season - 4,489,AC Milan,517,Venezia,4.0,0.0,4,0,4.0,0.0,8.0,2.0,12.0,2.0,7.0,5.0,12.0,6.0,,62.0,1.0,,1.0,571.0,523.0,92.0,1.0,4.0,6.0,1.0,,6.0,12.0,1.0,2.0,38.0,3.0,1.0,4.0,338.0,285.0,84.0
1223628,2024-09-14,1726329600,M. Di Bello,Stadio Carlo Castellani – Computer Gross Arena,Empoli,Match Finished,FT,135,Serie A,2024,Regular Season - 4,511,Empoli,496,Juventus,0.0,0.0,0,0,0.0,0.0,3.0,3.0,8.0,2.0,4.0,4.0,11.0,4.0,,34.0,1.0,,3.0,340.0,265.0,78.0,3.0,6.0,15.0,6.0,9.0,6.0,10.0,8.0,,66.0,2.0,,3.0,653.0,593.0,91.0
1223634,2024-09-15,1726405200,A. Colombo,Stadio Olimpico Grande Torino,Torino,Match Finished,FT,135,Serie A,2024,Regular Season - 4,503,Torino,867,Lecce,0.0,0.0,0,0,0.0,0.0,,4.0,5.0,1.0,3.0,2.0,13.0,2.0,1.0,53.0,1.0,,6.0,453.0,378.0,83.0,6.0,12.0,20.0,2.0,9.0,11.0,13.0,7.0,,47.0,3.0,,,397.0,321.0,81.0
1223625,2024-09-15,1726405200,J. Sacchi,Gewiss Stadium,Bergamo,Match Finished,FT,135,Serie A,2024,Regular Season - 4,499,Atalanta,502,Fiorentina,3.0,2.0,3,2,3.0,2.0,7.0,5.0,13.0,1.0,11.0,2.0,16.0,5.0,2.0,51.0,2.0,,4.0,418.0,337.0,81.0,5.0,5.0,13.0,3.0,9.0,4.0,15.0,2.0,4.0,49.0,3.0,,4.0,397.0,308.0,78.0
1223632,2024-09-15,1726425900,L. Pairetto,U-Power Stadium,Monza,Match Finished,FT,135,Serie A,2024,Regular Season - 4,1579,Monza,505,Inter,1.0,1.0,0,0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,11.0,1.0,1.0,40.0,1.0,,1.0,402.0,338.0,84.0,2.0,10.0,16.0,4.0,11.0,5.0,19.0,8.0,2.0,60.0,2.0,,1.0,594.0,531.0,89.0
