fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1252443,2024-09-15,1726423200,Sami Al Jires,King Abdullah Sports City,Jeddah,Match Finished,FT,307,Pro League,2024,Regular Season - 3,2938,Al-Ittihad FC,2937,Al Wehda Club,7,1,3,1,7,1,11.0,3.0,15.0,1.0,12.0,3.0,9,4.0,1.0,66.0,1.0,,5.0,617,568,92.0,6.0,4.0,12,2.0,7.0,5.0,4,3.0,1.0,34.0,1.0,,3.0,306,268,88.0
1252449,2024-09-19,1726760400,Sultan Alharbi,Prince Hathloul Bin Abdul Aziz Sport City Stadium,Najran,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2977,Al Akhdoud,2933,Al-Qadisiyah FC,0,0,0,0,0,0,4.0,9.0,15.0,2.0,11.0,4.0,13,5.0,1.0,53.0,3.0,1.0,2.0,403,338,84.0,2.0,3.0,6,1.0,4.0,2.0,9,6.0,1.0,47.0,2.0,1.0,4.0,365,285,78.0
1252448,2024-09-19,1726761300,Mohammed Alharbi,Al-Jouf University Stadium,Sakakah,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2961,Al Orubah,2931,Al-Fateh,1,0,0,0,1,0,4.0,7.0,15.0,4.0,7.0,8.0,16,4.0,3.0,35.0,4.0,,6.0,309,240,78.0,6.0,5.0,14,3.0,9.0,5.0,13,4.0,1.0,65.0,3.0,,3.0,584,523,90.0
1252447,2024-09-19,1726768800,Fareeh Al Jaloud,King Abdulaziz Sports City Stadium,Mecca,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2937,Al Wehda Club,10509,Al Kholood,0,1,0,0,0,1,4.0,4.0,12.0,4.0,6.0,6.0,15,4.0,2.0,65.0,5.0,1.0,3.0,464,406,88.0,4.0,5.0,11,2.0,3.0,8.0,3,3.0,1.0,35.0,2.0,,4.0,252,200,79.0
1252451,2024-09-20,1726845300,Abdullah Al-Kharbosh,Prince Mohamed bin Fahd Stadium,Dammam,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2928,Al Khaleej Saihat,2944,Al-Fayha,0,0,0,0,0,0,3.0,5.0,9.0,1.0,5.0,4.0,12,3.0,2.0,45.0,1.0,,2.0,367,306,83.0,2.0,3.0,8,3.0,3.0,5.0,10,2.0,5.0,55.0,3.0,,4.0,444,401,90.0
1252453,2024-09-20,1726847700,Abdullah Al-Harbi,King Abdullah Sports City,Jeddah,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2929,Al-Ahli Jeddah,2956,Damac,4,2,1,1,4,2,10.0,10.0,23.0,3.0,18.0,5.0,14,6.0,,54.0,3.0,,2.0,381,305,80.0,4.0,7.0,18,7.0,5.0,13.0,12,3.0,3.0,46.0,2.0,,6.0,329,250,76.0
1252450,2024-09-20,1726855200,S. Gözübüyük,Al Ettifaq Club Stadium,Dammam,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2934,Al-Ettifaq,2939,Al-Nassr,0,3,0,1,0,3,2.0,3.0,6.0,1.0,3.0,3.0,17,3.0,,45.0,2.0,,5.0,386,337,87.0,8.0,4.0,14,2.0,8.0,6.0,11,6.0,,55.0,1.0,,2.0,479,424,89.0
1252454,2024-09-21,1726932600,Mohammed Al-Ismail,Al-Shabab Club Stadium,Riyadh,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2940,Al Shabab,2936,Al Taawon,1,0,1,0,1,0,3.0,4.0,7.0,,6.0,1.0,7,1.0,2.0,38.0,2.0,,2.0,328,259,79.0,3.0,2.0,6,1.0,3.0,3.0,11,5.0,2.0,62.0,4.0,,2.0,517,436,84.0
1252446,2024-09-21,1726932900,Abdallah Dafar,Al Raid Club Stadium,Buraidah,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2935,Al-Raed,10511,Al Riyadh,1,2,0,0,1,2,2.0,3.0,9.0,4.0,5.0,4.0,5,7.0,3.0,42.0,1.0,1.0,5.0,326,259,79.0,7.0,5.0,18,6.0,10.0,8.0,7,8.0,3.0,58.0,2.0,,1.0,442,386,87.0
1252452,2024-09-21,1726941600,S. Schärer,Prince Faisal bin Fahd Stadium,Riyadh,Match Finished,FT,307,Pro League,2024,Regular Season - 4,2932,Al-Hilal Saudi FC,2938,Al-Ittihad FC,3,1,3,0,3,1,9.0,4.0,17.0,4.0,12.0,5.0,13,6.0,4.0,58.0,1.0,,2.0,517,460,89.0,3.0,1.0,6,2.0,5.0,1.0,17,7.0,9.0,42.0,2.0,,6.0,361,302,84.0
