fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1213795,2024-09-28,1727535600,F. Letexier,Stade Bollaert-Delelis,Lens,Match Finished,FT,61,Ligue 1,2024,Regular Season - 6,116,Lens,84,Nice,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,22.0,5.0,15.0,7.0,16.0,11.0,1.0,55.0,3.0,1.0,4.0,452.0,381.0,84.0,4.0,3.0,15.0,8.0,9.0,6.0,7.0,4.0,1.0,45.0,2.0,,6.0,375.0,301.0,80.0
1213792,2024-09-29,1727635500,W. Delajod,Stade de la Meinau,Strasbourg,Match Finished,FT,61,Ligue 1,2024,Regular Season - 6,95,Strasbourg,81,Marseille,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,14.0,2.0,8.0,6.0,17.0,8.0,1.0,41.0,2.0,,3.0,381.0,316.0,83.0,3.0,5.0,10.0,2.0,5.0,5.0,7.0,3.0,4.0,59.0,1.0,,5.0,557.0,485.0,87.0
1213800,2024-09-29,1727622000,E. Wattellier,Stade Raymond Kopa,Angers,Match Finished,FT,61,Ligue 1,2024,Regular Season - 6,77,Angers,93,Reims,1.0,3.0,0.0,2.0,1.0,3.0,3.0,6.0,14.0,5.0,7.0,7.0,7.0,5.0,2.0,53.0,,,7.0,491.0,418.0,85.0,10.0,9.0,21.0,2.0,16.0,5.0,11.0,4.0,1.0,47.0,3.0,,2.0,449.0,369.0,82.0
1213798,2024-09-29,1727614800,G. Angoula,Stadium de Toulouse,Toulouse,Match Finished,FT,61,Ligue 1,2024,Regular Season - 6,96,Toulouse,80,Lyon,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,10.0,3.0,7.0,3.0,12.0,3.0,4.0,45.0,2.0,,,401.0,318.0,79.0,1.0,1.0,4.0,2.0,4.0,,15.0,4.0,1.0,55.0,2.0,,3.0,479.0,407.0,85.0
1213796,2024-09-29,1727622000,A. Kherradji,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,61,Ligue 1,2024,Regular Season - 6,83,Nantes,1063,Saint Etienne,2.0,2.0,1.0,0.0,2.0,2.0,3.0,6.0,16.0,7.0,14.0,2.0,11.0,8.0,2.0,61.0,2.0,1.0,1.0,537.0,467.0,87.0,3.0,2.0,5.0,,4.0,1.0,12.0,4.0,1.0,39.0,2.0,,1.0,357.0,287.0,80.0
1213806,2024-10-04,1728067500,R. Lissorgue,Orange Vélodrome,Marseille,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,81,Marseille,77,Angers,1.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,16.0,6.0,9.0,7.0,15.0,9.0,,76.0,4.0,1.0,2.0,733.0,681.0,93.0,3.0,4.0,10.0,3.0,5.0,5.0,9.0,3.0,4.0,24.0,,1.0,3.0,222.0,185.0,83.0
1213807,2024-10-05,1728154800,T. Léonard,Roazhon Park,Rennes,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,94,Rennes,91,Monaco,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,14.0,6.0,6.0,8.0,9.0,10.0,1.0,58.0,2.0,,,514.0,422.0,82.0,2.0,2.0,5.0,1.0,4.0,1.0,16.0,4.0,1.0,42.0,4.0,,2.0,379.0,280.0,74.0
1213804,2024-10-05,1728140400,M. Vernice,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,1063,Saint Etienne,108,Auxerre,3.0,1.0,1.0,0.0,3.0,1.0,5.0,5.0,13.0,3.0,11.0,2.0,13.0,5.0,3.0,42.0,3.0,,,358.0,273.0,76.0,3.0,5.0,11.0,3.0,7.0,4.0,10.0,4.0,4.0,58.0,1.0,,2.0,490.0,391.0,80.0
1213803,2024-10-05,1728147600,C. Turpin,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,79,Lille,96,Toulouse,2.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,10.0,3.0,6.0,4.0,13.0,4.0,,58.0,3.0,,1.0,525.0,449.0,86.0,3.0,5.0,9.0,1.0,6.0,3.0,8.0,6.0,2.0,42.0,2.0,,1.0,374.0,311.0,83.0
1213808,2024-10-06,1728226800,S. Frappart,Stade de la Meinau,Strasbourg,Match Finished,FT,61,Ligue 1,2024,Regular Season - 7,95,Strasbourg,116,Lens,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,8.0,,4.0,4.0,15.0,3.0,2.0,37.0,2.0,,3.0,314.0,244.0,78.0,5.0,3.0,12.0,4.0,8.0,4.0,18.0,5.0,3.0,63.0,4.0,,3.0,532.0,458.0,86.0
