fixture_id,date,timestamp,referee,venue_name,venue_city,status_long,status_short,league_id,league_name,season,round,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_inside_box,home_shots_outside_box,home_fouls,home_corner_kicks,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes_percentage,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_inside_box,away_shots_outside_box,away_fouls,away_corner_kicks,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes_percentage
1226186,2024-08-23T16:30:00+00:00,1724430600,P. Alt,Heinz von Heiden-Arena,Hannover,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,166,Hannover 96,175,Hamburger SV,1,0,0,0,1,0,3.0,4.0,9.0,2.0,7.0,2.0,20.0,1.0,1.0,47.0,4.0,,1.0,392.0,332.0,85.0,1.0,9.0,10.0,,8.0,2.0,18.0,3.0,,53.0,4.0,1.0,2.0,435.0,362.0,83.0
1226185,2024-08-23T16:30:00+00:00,1724430600,F. Prigan,BBBank Wildpark,Karlsruhe,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,785,Karlsruher SC,1660,SV Elversberg,3,2,1,1,3,2,7.0,4.0,11.0,,10.0,1.0,8.0,7.0,1.0,54.0,2.0,,1.0,530.0,465.0,88.0,3.0,5.0,11.0,3.0,7.0,4.0,6.0,3.0,,46.0,,,3.0,453.0,376.0,83.0
1226188,2024-08-24T11:00:00+00:00,1724497200,R. Hempel,Olympiastadion Berlin,Berlin,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,159,Hertha BSC,177,SSV Jahn Regensburg,2,0,0,0,2,0,2.0,5.0,13.0,6.0,9.0,4.0,11.0,8.0,4.0,64.0,4.0,,2.0,509.0,433.0,85.0,2.0,7.0,13.0,4.0,7.0,6.0,8.0,2.0,,36.0,2.0,1.0,1.0,284.0,206.0,73.0
1226187,2024-08-24T11:00:00+00:00,1724497200,R. Braun,Sportpark Ronhof Thomas Sommer,Fürth,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,178,SpVgg Greuther Fürth,185,SC Paderborn 07,1,1,0,0,1,1,3.0,3.0,15.0,9.0,10.0,5.0,10.0,7.0,2.0,51.0,1.0,,2.0,455.0,376.0,83.0,4.0,6.0,13.0,3.0,12.0,1.0,15.0,5.0,2.0,49.0,3.0,,2.0,434.0,371.0,85.0
1226191,2024-08-24T11:00:00+00:00,1724497200,M. Bacher,Preußen-Stadion,Münster,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,1313,Preußen Münster,745,1. FC Kaiserslautern,0,1,0,0,0,1,6.0,8.0,15.0,1.0,7.0,8.0,15.0,4.0,3.0,42.0,4.0,,4.0,277.0,200.0,72.0,5.0,2.0,8.0,1.0,4.0,4.0,17.0,2.0,,58.0,4.0,,6.0,400.0,317.0,79.0
1226183,2024-08-24T18:30:00+00:00,1724524200,M. Jöllenbeck,RheinEnergieSTADION,Köln,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,192,1.FC Köln,744,Eintracht Braunschweig,5,0,2,0,5,0,13.0,7.0,24.0,4.0,14.0,10.0,14.0,8.0,3.0,61.0,2.0,,3.0,590.0,514.0,87.0,3.0,2.0,6.0,1.0,4.0,2.0,7.0,2.0,1.0,39.0,1.0,,8.0,369.0,286.0,78.0
1226189,2024-08-25T11:30:00+00:00,1724585400,T. Gerach,Avnet Arena,Magdeburg,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,179,1. FC Magdeburg,174,FC Schalke 04,2,2,2,1,2,2,8.0,4.0,14.0,2.0,8.0,6.0,9.0,9.0,,57.0,4.0,,5.0,460.0,365.0,79.0,7.0,2.0,14.0,5.0,5.0,9.0,12.0,4.0,1.0,43.0,2.0,,6.0,356.0,256.0,72.0
1226184,2024-08-25T11:30:00+00:00,1724585400,M. Burda,Merck-Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,181,SV Darmstadt 98,171,1. FC Nürnberg,1,1,1,0,1,1,7.0,8.0,19.0,4.0,11.0,8.0,13.0,13.0,1.0,62.0,2.0,,3.0,483.0,405.0,84.0,4.0,,5.0,1.0,2.0,3.0,11.0,2.0,2.0,38.0,3.0,,6.0,314.0,212.0,68.0
1226190,2024-08-25T11:30:00+00:00,1724585400,E. Weisbach,Donaustadion,Ulm,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 3,1652,SSV Ulm 1846,158,Fortuna Düsseldorf,1,2,1,0,1,2,8.0,9.0,21.0,4.0,11.0,10.0,11.0,6.0,1.0,45.0,2.0,,3.0,351.0,275.0,78.0,5.0,6.0,12.0,1.0,10.0,2.0,14.0,5.0,1.0,55.0,5.0,,7.0,433.0,332.0,77.0
1226192,2024-08-30T16:30:00+00:00,1725035400,F. Heft,Merkur Spiel-Arena,Düsseldorf,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 4,158,Fortuna Düsseldorf,166,Hannover 96,1,0,0,0,1,0,5.0,6.0,22.0,11.0,13.0,9.0,12.0,8.0,,49.0,3.0,,2.0,442.0,355.0,80.0,2.0,6.0,13.0,5.0,7.0,6.0,11.0,2.0,1.0,51.0,5.0,,4.0,475.0,391.0,82.0
1226200,2024-08-30T16:30:00+00:00,1725035400,P. Schwengers,Jahnstadion Regensburg,Regensburg,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 4,177,SSV Jahn Regensburg,178,SpVgg Greuther Fürth,0,4,0,1,0,4,6.0,8.0,18.0,4.0,13.0,5.0,14.0,7.0,4.0,55.0,3.0,,3.0,435.0,348.0,80.0,8.0,7.0,21.0,6.0,13.0,8.0,8.0,4.0,,45.0,2.0,,5.0,364.0,275.0,76.0
1226197,2024-08-31T11:00:00+00:00,1725102000,F. Brych,Max-Morlock-Stadion,Nürnberg,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 4,171,1. FC Nürnberg,179,1. FC Magdeburg,0,4,0,1,0,4,3.0,3.0,7.0,1.0,7.0,,7.0,3.0,,41.0,,,3.0,335.0,269.0,80.0,7.0,4.0,15.0,4.0,12.0,3.0,12.0,9.0,,59.0,1.0,,2.0,483.0,417.0,86.0
1226193,2024-08-31T11:00:00+00:00,1725102000,D. Siebert,Volksparkstadion,Hamburg,Match Finished,FT,79,2. Bundesliga,2024,Regular Season - 4,175,Hamburger SV,1313,Preußen Münster,4,1,3,0,4,1,7.0,3.0,11.0,1.0,10.0,1.0,12.0,7.0,4.0,62.0,,,3.0,526.0,470.0,89.0,4.0,9.0,16.0,3.0,9.0,7.0,8.0,10.0,,38.0,,,3.0,295.0,234.0,79.0
